data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,admin3_pcode,inter_type,has_fatalities,month,civ_involved
8760013,104,MMR27057,27057,2021-12-12T00:00:00Z,2021,1,Explosions/Remote violence,Grenade,PDF: People's Defense Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-North,Taikkyi,Taikkyi,17.3126,95.9634,2,Myanmar Now,National,"On 12 December 2021, in Taikkyi township (Yangon-North district, Yangon region), the PDF hurled a grenade at a military bunker stationed in front of the Oe Tan ward administration office, killing one soldier and injuring another.",1,1641921213,MMR,MMR013005,military versus political militia,TRUE,Dec,yes
8760020,104,MMR26784,26784,2021-12-11T00:00:00Z,2021,1,Explosions/Remote violence,Grenade,PDF: People's Defense Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-North,Hlaingtharya,Hlaingtharya,16.854,96.0689,2,Myanmar Now,National,"On 11 December 2021, in Hlaingtharya township, Hlaingtharya-East (Yangon-North, Yangon region) People's Defense Force under the command of National Unity Government (NUG) carried out six grenades attacks at office of the military's Tactical Operation Command in Hlaingtharya in Anawrahta Industrial Zone at around 7 pm. Casualties unknown.",0,1641921213,MMR,MMR013008,military versus political militia,FALSE,Dec,yes
8760021,104,MMR27634,27634,2021-12-29T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Pale Guerrilla Force,Pon Taung Tiger PDF; People's Defense Force - Monywa,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Yinmarbin,Pale,Pale,21.9341,94.8748,2,Myanmar Now,National,"On 29 December 2021, on the Pale-Gangaw Road of Pale township (Yinmarbin district, Sagaing region), the combined force of Pale Guerrilla Force, Aung San Force - MPDF (a battalion of the Monywa PDF) and Pon Taung Tiger PDF jointly attacked a convoy of military trucks with two improvised bombs controlled through a drone or an unmanned aerial vehicle. Casualties unknown.",0,1641921213,MMR,MMR005019,military versus political militia,FALSE,Dec,no
8760023,104,MMR27635,27635,2021-12-29T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Pale Guerrilla Force,Pon Taung Tiger PDF; People's Defense Force - Monywa,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Yinmarbin,Pale,Kant Daunt,21.8863,94.6801,1,Myanmar Now,National,"On 29 December 2021, in Kant Daunt village of Pale township (Yinmarbin district, Sagaing region), the combined force of Pale Guerrilla Force, Aung San Force - MPDF (a battalion of the Monywa PDF) and Pon Taung Tiger PDF jointly attacked the Kant Daunt police station with an improvised bomb controlled through a drone or an unmanned aerial vehicle. Casualties unknown.",0,1641921213,MMR,MMR005019,military versus political militia,FALSE,Dec,yes
8760030,104,MMR27400,27400,2021-12-18T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Hnan Khar,22.5552,94.0875,1,Myanmar Now,National,"On 18 December 2021, in Hnan Khar village (Gangaw township, Gangaw district, Magway region), the military forces fired heavy artillery shells at refugee camps where locals were fleeing. Casualties unknown.",0,1641921213,MMR,MMR009023,sole military action,FALSE,Dec,no
8760031,104,MMR26884,26884,2021-12-10T00:00:00Z,2021,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-North,Hlaingtharya,Hlaingtharya,16.854,96.0689,2,Myanmar Now,National,"On 10 December 2021, in Hlaingtharya township (Hlaingtharya-East, Yangon-north, Yangon), unidentified armed group attacked a military station and a military convoy of five military vehicles with grenade launcher. There were no fatalities.",0,1641921213,MMR,MMR013008,military versus political militia,FALSE,Dec,no
8760035,104,MMR27636,27636,2021-12-29T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Monywa,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Yinmarbin,Pale,Pale,21.9341,94.8748,2,Myanmar Now,National,"On 29 December 2021, on the Pale-Gangaw Road of Pale township (Yinmarbin district, Sagaing region), a battalion of the Monywa PDF - the Aung San force and Pon Taw Tiger jointly attacked another convoy of 50 military troops with two improvised bombs controlled through a drone or an unmanned aerial vehicle. Casualties unknown.",0,1641921213,MMR,MMR005019,military versus political militia,FALSE,Dec,no
8760037,104,MMR28024,28024,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-East,Yankin,Yankin,16.8236,96.1627,2,Myanmar Now,National,"On 31 December 2021, in Yankin township (Yangon-East district, Yangon region), three bomb explosions occurred near the Cambodia Embassy on University Avenue Road and two military soldiers who came to inspect the bombing were injured.",0,1641921213,MMR,MMR013010,military versus political militia,FALSE,Dec,no
8760040,104,MMR27448,27448,2021-12-21T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Natogyi People's Defense Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Mandalay,Myingyan,Natogyi,Natogyi,21.4249,95.6596,2,Myanmar Now,National,"On 21 December 2021, in Natogyi township (Myingyan district, Mandalay region), one military soldier was killed by mine attacks carried out by Natogyi People's Defense Force.",1,1641921213,MMR,MMR010019,military versus political militia,TRUE,Dec,yes
8760043,104,MMR27056,27056,2021-12-11T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,PDF: People's Defense Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-North,Hlaingtharya,Hlaingtharya,16.854,96.0689,2,Myanmar Now,National,"On 11 December 2021, in Hlaingtharya township (Yangon-North district, Yangon region), a PDF operated under the NUG exploded six bombs exploded at the military strategist's office at the top of Anawrahta Industrial Zone in front of Dagon-Ayeyar Highway on Anawrahta Road. There were no casualties in this case. After the blast, a convoy of five military vehicles, including a strategist, driving towards the scene was attacked by the PDF with four more mines at the Thamagone intersection, killing two military soldiers and injuring six others. Two vehicles were damaged.",2,1641921213,MMR,MMR013008,military versus political militia,TRUE,Dec,yes
8760045,104,MMR28023,28023,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-East,Dagon Myothit (South),Dagon Myothit (South),16.8402,96.2258,2,Myanmar Now,National,"On 31 December 2021, in Dagon Myothit (South) township (Yangon-East district, Yangon region), a military's patrol car was attacked with a bomb near Chauk Gwae bus stop. Casualties unknown.",0,1641921213,MMR,MMR013018,military versus political militia,FALSE,Dec,yes
8760050,104,MMR27208,27208,2021-12-20T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Khin-U,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Shwebo,Khin-U,Ah Lel Sho,22.8489,95.6888,2,Myanmar Now,National,"On 20 December 2021, near the Moha Chaung bridge south of Ah Lel Sho village (Khin-U township, Shwebo district, Sagaing region), People's Defense Force - Khin-U attacked two military vehicles when they crossed the Khin-U intersection, killing four military troops and injuring some.",4,1641921213,MMR,MMR005005,military versus political militia,TRUE,Dec,no
8760051,104,MMR27447,27447,2021-12-23T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Natogyi People's Defense Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Mandalay,Myingyan,Natogyi,Natogyi,21.4249,95.6596,2,Myanmar Now,National,"On 23 December 2021, in Natogyi township (Myingyan district, Mandalay region), at least ten military forces, including a major were killed by mine attacks carried out by Natogyi People's Defense Force.",10,1641921213,MMR,MMR010019,military versus political militia,TRUE,Dec,yes
8760059,104,MMR27269,27269,2021-12-21T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pakokku,Myit Chay-Kyun Chaung Defense Force,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Nan Taw Yat,21.2902,94.9617,2,Myanmar Now,National,"On 21 December 2021, between Nan Taw Yat and Htan Pin Kan villages of Pakokku township (coded as Nan Taw Yat) (Pakokku district, Magway region), the Pakokku PDF (PPDF) and the Myit Chay - Kyun Chaung Defense Force (MC-KCDF) jointly attacked the train carrying 8 military troops and other supplies with four mines. The PPDF reported at least five soldiers were injured and the train's engine and several cars at the front were damaged.",0,1641921213,MMR,MMR009018,military versus political militia,FALSE,Dec,yes
8760060,104,MMR28062,28062,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),Health Workers (Myanmar),7,37,Southeast Asia,Myanmar,Mandalay,Kyaukse,Kyaukse,Kyaukse,21.6056,96.1351,2,Myanmar Now,National,"On 31 December 2021, in Kyaukse township (Kyaukse district, Mandalay region), a parcel bomb exploded near the charity doctor's home when he was examining the package. The doctor and two bystanders were killed in the blast.",3,1641921213,MMR,MMR010013,political militia versus civilians,TRUE,Dec,yes
8760061,104,MMR28026,28026,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-East,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan),16.8405,96.2726,2,Myanmar Now,National,"On 31 December 2021, in Dagon Myothit (Seikkan) township (Yangon-East district, Yangon region), an entry and exit gate of an oil depot operated by the Myanmar military owned company Myanmar Economic Holding Corporation (MEC) was bombed. Some military soldiers guarding the gate were injured.",0,1641921213,MMR,MMR013021,military versus political militia,FALSE,Dec,no
8760062,104,MMR28025,28025,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-West,Mayangone,Mayangone,16.8662,96.1426,2,Myanmar Now,National,"On 31 December 2021, in Mayangone township (Yangon-West district, Yangon region), the military checkpoint was attacked with bombs at the Thamine intersection. Casualties unknown.",0,1641921213,MMR,MMR013042,military versus political militia,FALSE,Dec,no
8760065,104,MMR27706,27706,2021-12-23T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Zero Guerrilla Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Mandalay,Myingyan,Myingyan,Myingyan,21.46,95.3884,2,Myanmar Now,National,"On 23 December 2021, in Myingyan township (Myingyan district, Mandalay region), the Zero Guerrilla Force attacked two military vehicles travelling to Pe Gyi Khin village with mines. Fifteen military soldiers were killed and others were injured.",15,1641921213,MMR,MMR010017,military versus political militia,TRUE,Dec,no
8760067,104,MMR27058,27058,2021-12-12T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,Civilians (Myanmar),NA,7,17,Southeast Asia,Myanmar,Sagaing,Yinmarbin,Kani,Htan Ta Pin,22.5828,94.5121,1,Myanmar Now,National,"On 12 December 2021, in Htan Ta Pin village (Kani township, Yinmarbin district, Sagaing region), about 100 military troops fired heavy artillery and raided the village. Three houses, nine tents outside of the village and four shops were set on fire.",0,1641921213,MMR,MMR005017,military versus civilians,FALSE,Dec,yes
8760069,104,MMR27537,27537,2021-12-27T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myinmu,People's Defense Force - Local Group,3,NA,NA,0,30,Southeast Asia,Myanmar,Sagaing,Sagaing,Myinmu,Me Naw,22.0022,95.4692,1,Myanmar Now,National,"On 27 December 2021, in Me Naw village (Myinmu township, Sagaing district, Sagaing region), People's Defense Force - Myinmu claimed that together with two other PDF groups from Ayadaw township, it blew up Mytel telecommunication tower.",0,1641921213,MMR,MMR005002,sole political militia action,FALSE,Dec,no
8760070,104,MMR27580,27580,2021-12-25T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,Civilians (Myanmar),NA,7,17,Southeast Asia,Myanmar,Shan-North,Muse,Muse,Muse,23.9933,97.9103,2,Myanmar Now,National,"On 25 December 2021, in Pang May village of Muse township (coded as Muse) (Muse district, Shan-North state), an artillery shell exploded and killed a 60-year-old local. The shell was fired by the military who were firing indiscriminately in the area.",1,1641921213,MMR,MMR015009,military versus civilians,TRUE,Dec,yes
8760072,104,MMR27772,27772,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-East,North Okkalapa,North Okkalapa,16.9188,96.163,2,Myanmar Now,National,"On 31 December 2021, in North Okkalapa township (Yangon-East district, Yangon region), a police lieutenant colonel was killed in a bomb attacked on a police station at night.",1,1641921213,MMR,MMR013012,military versus political militia,TRUE,Dec,yes
8760078,104,MMR27637,27637,2021-12-30T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,MRA: Myaung Revolutionary Army,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Sagaing,Myaung,Kyauk Tan,21.7037,95.2524,2,Myanmar Now,National,"On 30 December 2021, near Kyauk Tan and Shwe Ta Chaung villages of Myaung township (coded as Kyauk Tan) (Sagaing district, Sagaing region), the Myaung Revolution Army attacked a column of 35 military troops with remote-controlled explosives. At least 3 military troops died and some others were injured.",3,1641921213,MMR,MMR005003,military versus political militia,TRUE,Dec,no
8760083,104,MMR27801,27801,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Grenade,Military Forces of Myanmar (2021-),Pyu Saw Htee,1,Civilians (Myanmar),NA,7,17,Southeast Asia,Myanmar,Bago-East,Bago,Nyaunglebin,Pyuntasa,17.8751,96.7159,1,Myanmar Pressphoto Agency,National,"On 31 December 2021, in Pyuntasa town, Nyaunglebin township (Bago district, Bago region), the Myanmar military forces and Pyu Saw Htee members carried out grenade attack against youths gathering for new year celebration. The attack killed four youths and one arrested.",4,1641921213,MMR,MMR007005,military versus civilians,TRUE,Dec,yes
8760084,104,MMR27996,27996,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,GALON PDF,People's Defense Force - Local Group,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Shwebo,Tabayin,Tabayin,22.6884,95.3209,2,Myanmar Pressphoto Agency,National,"On 31 December 2021, in Tabayin township (Shwebo district, Sagaing region), the Galon PDF and a local PDF attacked 82 military troops with mines near Shwe Dar Kan bridge on Monywa-Ye U road. Four military soldiers were injured.",0,1641921213,MMR,MMR005010,military versus political militia,FALSE,Dec,no
8760086,104,MMR27257,27257,2021-12-21T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Kayin,Myawaddy,Myawaddy,Hpa Lu Gyi,16.5726,98.5718,1,Myanmar Pressphoto Agency,National,"On 21 December 2021, in Hpa Lu Gyi village of Myawaddy township (Myawaddy district, Kayin state), the military fired artillery rounds at the village. There were no casualties as locals were displaced but some houses were damaged.",0,1641921213,MMR,MMR003005,sole military action,FALSE,Dec,no
